taxa_name,pectoral_fin,pelvic_fin,pectoral_inferred,pelvic_inferred,pectoral_propagated,pelvic_propagated,paired_fin
Ancistrus_spinosus,1,?,2,?,1,0,3
Arothron_diadematus,1,1,1,2,1,1,3
Bagarius_yarrelli,1,1,2,2,0,0,3
Caenotropus_mestomorgmatos,?,1,?,2,0,0,3
Aspredo_aspredo,1,1,2,2,0,0,3
Simpsonichthys_picturatus,1,?,1,?,1,0,3
Lycodapus_psarostomatus,1,?,1,?,1,0,3
Melanostomias_valdiviae,?,1,?,1,0,1,3
Hemibagrus_furcatus,1,?,2,?,1,0,3
Ixinandria_steinbachi,1,?,2,?,1,0,3
Symphurus_pusillus,0,0,0,0,1,1,0
Pogonophryne_barsukovi,1,?,2,?,1,0,3
Omobranchus_banditus,1,?,1,?,1,0,3
Chaunacops_melanostomus,1,?,2,?,1,0,3
Breitensteinia_insignis,1,1,2,2,0,0,3
Paraliparis_darwini,1,0,1,0,1,1,2
Trichomycterus_lewi,1,?,1,?,1,0,3
Genidens_genidens,1,1,2,2,0,0,3
Trichonotus_elegans,1,?,2,?,1,0,3
Leptocephalus_muraenoides,?,0,?,0,0,1,2
Canthigaster_papua,1,1,1,2,1,1,3
Hypostomus_lima,1,?,2,?,1,0,3
Cheilinus_chlorourus,1,1,2,2,0,0,3
Pollachius_virens,?,1,?,2,0,0,3
Achirus_novoae,?,1,?,1,0,1,3
Astronesthes_cyaneus,?,1,?,1,0,1,3
Parataeniophorus_brevis,?,1,?,2,0,1,3
Clupeoides_papuensis,1,1,1,2,1,0,3
Notropis_boops,1,1,2,2,0,0,3
Xiphasia_setifer,1,?,1,?,1,0,3
Naso_annulatus,1,1,1,1,1,1,3
Engyprosopon_bellonaensis,1,1,1,1,1,1,3
Gnathophis_mystax,?,0,?,0,0,1,2
Laeops_macrophthalmus,1,1,1,1,1,1,3
Cynoglossus_nigropinnatus,0,0,0,0,1,1,0
Anguilla_anguilla,1,0,1,0,1,1,2
Gymnothorax_herrei,0,0,0,0,1,1,0
Oneirodes_eschrichtii,1,0,1,0,1,1,2
Tinca_tinca,?,1,?,2,0,0,3
Centromochlus_existimatus,1,1,2,2,0,0,3
Pterocryptis_taytayensis,1,?,1,?,1,0,3
Hypsoblennius_paytensis,1,?,1,?,1,0,3
Leporinus_aripuanaensis,?,1,?,2,0,0,3
Lycodapus_australis,1,?,1,?,1,0,3
Ptychocharax_rhyacophila,?,1,?,2,0,0,3
Paraliparis_carlbondi,1,0,1,0,1,1,2
Ancistrus_formoso,1,?,2,?,1,0,3
Halichoeres_stigmaticus,1,?,1,?,1,0,3
Gambusia_geiseri,1,?,2,?,1,0,3
Anisochromis_mascarenensis,1,1,1,1,1,1,3
Paramonacanthus_matsuurai,1,0,1,0,1,1,2
Macrorhamphosodes_platycheilus,1,1,1,1,1,1,3
Fundulus_olivaceus,1,?,2,?,1,0,3
Corythoichthys_intestinalis,?,0,?,0,0,1,2
Pseudochromis_dilectus,1,1,1,1,1,1,3
Ituglanis_laticeps,1,?,1,?,1,0,3
Meuschenia_flavolineata,1,0,1,0,1,1,2
Bodianus_busellatus,1,?,1,?,1,0,3
Liobagrus_marginatus,1,?,2,?,0,0,3
Pellona_harroweri,1,1,1,1,1,0,3
Apterichtus_anguiformis,?,0,?,0,0,1,2
Melanostomias_margaritifer,?,1,?,1,0,1,3
Rhamdia_muelleri,1,?,2,?,1,0,3
Trichomycterus_macrotrichopterus,1,?,1,?,1,0,3
Leptojulis_chrysotaenia,1,?,1,?,1,0,3
Gnathophis_bracheatopos,?,0,?,0,0,1,2
Lestidiops_sphyraenopsis,1,1,2,2,1,1,3
Cosmocampus_elucens,?,0,?,0,0,1,2
Lycodapus_pachysoma,1,?,1,?,1,0,3
Cantherhines_rapanui,1,0,1,0,1,1,2
Rivulus_formosensis,1,?,1,?,1,0,3
Lampadena_anomala,?,1,?,2,0,1,3
Epiplatys_grahami,1,?,2,?,1,0,3
Paraplagusia_japonica,0,0,0,0,1,1,0
Acanthurus_bariene,1,1,1,1,1,1,3
Parakysis_grandis,1,?,2,?,1,0,3
Leiocassis_tenebricus,1,?,2,?,1,0,3
Bothrocara_zestum,1,?,1,?,1,0,3
Ophisternon_candidum,0,0,0,0,0,0,0
Allotoca_catarinae,1,?,1,?,1,0,3
Pimelodus_platicirris,1,?,2,?,1,0,3
Sisor_rabdophorus,1,1,2,2,0,0,3
Bunocephalus_amaurus,1,1,2,1,0,1,3
Linophryne_macrodon,1,0,1,0,1,1,2
Lepidotrigla_robinsi,1,?,1,?,1,0,3
Pachypanchax_sparksorum,1,?,2,?,1,0,3
Poecilia_vivipara,1,?,2,?,1,0,3
Chrysichthys_longidorsalis,1,?,2,?,1,0,3
Gorgasia_sillneri,0,0,0,0,1,1,0
Bovichtus_veneris,1,?,2,?,1,0,3
Gymnelopsis_ocellata,1,?,1,?,1,0,3
Ophisternon_gutturale,0,0,0,0,1,1,0
Notothenia_coriiceps,1,?,2,?,0,0,3
Astyanax_chico,1,?,2,?,1,0,3
Clinocottus_globiceps,1,?,1,?,1,0,3
Krefftichthys_anderssoni,?,1,?,2,0,1,3
Nangra_robusta,1,?,2,?,1,0,3
Orestias_elegans,1,?,1,?,1,0,3
Sphoeroides_lobatus,1,1,1,2,1,1,3
Ceratoscopelus_warmingii,?,1,?,2,0,1,3
Aseraggodes_cyaneus,?,1,?,1,0,1,3
Tactostoma_macropus,?,1,?,1,0,1,3
Scleromystax_prionotos,1,?,2,?,0,0,3
Cypho_purpurascens,1,1,1,1,1,1,3
Goodea_luitpoldii,1,?,1,?,1,0,3
Simpsonichthys_parallelus,1,0,1,0,0,0,2
Clupeoides_borneensis,1,?,1,?,1,0,3
Asemichthys_taylori,1,?,1,?,1,0,3
Istiblennius_pox,1,?,1,?,1,0,3
Pseudoscopelus_altipinnis,1,?,2,?,1,0,3
Himantolophus_brevirostris,1,0,1,0,1,1,2
Stephanoberyx_monae,?,1,?,2,0,1,3
Ammoglanis_amapaensis,1,?,1,?,1,0,3
Coris_pictoides,1,?,1,?,1,0,3
Aphyosemion_amoenum,1,?,2,?,1,0,3
Liparis_catharus,1,?,1,?,1,0,3
Muraena_robusta,0,0,0,0,1,1,0
Arius_arius,1,1,2,2,0,0,3
Pseudobagrus_kaifenensis,1,?,2,?,1,0,3
Liparis_schmidti,1,?,1,?,1,0,3
Pterygotrigla_draiggoch,1,?,1,?,1,0,3
Caulophryne_pelagica,1,0,1,0,1,1,2
Oneirodes_theodoritissieri,1,0,1,0,1,1,2
Artediellus_minor,1,?,1,?,1,0,3
Halichoeres_melas,1,?,1,?,1,0,3
Lampanyctus_australis,?,1,?,2,0,1,3
Ancylopsetta_dilecta,1,?,2,?,1,0,3
Naso_hexacanthus,1,1,1,1,1,1,3
Rhinelepis_strigosa,1,?,2,?,1,0,3
Nematistius_pectoralis,1,1,2,2,0,0,3
Epiplatys_multifasciatus,1,?,2,?,1,0,3
Gymnotus_cylindricus,1,0,2,0,0,0,2
Acanthurus_albipectoralis,1,1,1,1,1,1,3
Galaxias_pullus,1,1,1,2,1,1,3
Lonchogenys_ilisha,1,?,2,?,0,0,3
Brachirus_aspilos,?,1,?,1,0,1,3
Paraliparis_obliquosus,1,0,1,0,1,1,2
Astroblepus_eigenmanni,1,?,2,?,1,0,3
Astyanax_saguazu,1,?,2,?,1,0,3
Alticus_arnoldorum,1,?,1,?,1,0,3
Arothron_firmamentum,1,1,1,2,1,1,3
Pegusa_cadenati,?,1,?,1,0,1,3
Lamontichthys_avacanoeiro,1,?,2,?,1,0,3
Epiplatys_maeseni,1,?,2,?,1,0,3
Phractura_lindica,1,1,2,2,0,0,3
Oryzias_marmoratus,1,1,2,2,0,0,3
Ophichthus_puncticeps,?,0,?,0,0,1,2
Lasiancistrus_tentaculatus,1,?,2,?,1,0,3
Simpsonichthys_cholopteryx,1,0,1,0,0,0,2
Cirrhilabrus_solorensis,1,1,2,2,1,1,3
Petrotyx_sanguineus,?,1,?,2,0,0,3
Prionotus_roseus,1,?,1,?,1,0,3
Synodontis_steindachneri,1,?,2,?,1,0,3
Pseudocorynopoma_doriae,?,1,?,2,0,0,3
Pseudochromis_linda,1,1,1,1,1,1,3
Cirrhilabrus_blatteus,1,1,2,2,1,1,3
Semicossyphus_darwini,1,?,1,?,1,0,3
Astyanax_myersi,1,?,2,?,1,0,3
Ecsenius_namiyei,1,?,1,?,1,0,3
Gila_brevicauda,1,?,2,?,1,0,3
Laemolyta_garmani,?,1,?,2,0,0,3
Aspredinichthys_filamentosus,1,?,2,?,0,0,3
Schilbe_congensis,1,1,2,2,0,0,3
Glyptothorax_major,1,1,2,2,0,0,3
Chaetostoma_aequinoctiale,1,?,2,?,1,0,3
Pseudobagarius_alfredi,1,?,2,?,1,0,3
Electrona_paucirastra,?,1,?,2,0,1,3
Mystus_multiradiatus,1,?,2,?,1,0,3
Coelophrys_brevipes,1,?,2,?,1,0,3
Pimelodus_navarroi,1,?,2,?,1,0,3
Zebrias_lucapensis,?,1,?,1,0,1,3
Careproctus_rhodomelas,1,?,1,?,1,0,3
Gnathophis_codoniphorus,?,0,?,0,0,1,2
Oligoplites_altus,1,?,1,?,1,0,3
Hippocampus_waleananus,?,0,?,0,0,1,2
Parapercis_punctata,1,?,2,?,1,0,3
Myoxocephalus_scorpioides,1,?,1,?,1,0,3
Eurypharynx_pelecanoides,1,0,2,0,1,0,2
Dalophis_cephalopeltis,?,0,?,0,0,1,2
Lycodes_lavalaei,1,?,1,?,1,0,3
Simpsonichthys_delucai,1,?,1,?,1,0,3
Gymnotus_jonasi,1,0,1,0,1,1,2
Neopataecus_waterhousii,1,0,1,0,1,1,2
Micralestes_elongatus,1,1,2,2,0,0,3
Hemibagrus_camthuyensis,1,?,2,?,1,0,3
Mentodus_longirostris,1,?,1,?,1,0,3
Macropharyngodon_moyeri,1,?,1,?,1,0,3
Coelophrys_oblonga,1,?,2,?,1,0,3
Mystus_chinensis,1,?,2,?,1,0,3
Hemibagrus_caveatus,1,?,2,?,1,0,3
Clupanodon_thrissa,1,?,1,?,1,0,3
Mystus_cineraceus,1,?,2,?,1,0,3
Sargocentron_megalops,?,1,?,2,0,1,3
Lissocampus_caudalis,?,0,?,0,0,1,2
Liparis_petschiliensis,1,?,1,?,1,0,3
Gambusia_alvarezi,1,?,2,?,1,0,3
Corydoras_weitzmani,1,?,2,?,1,0,3
Engyprosopon_septempes,1,1,1,1,1,1,3
Liobagrus_andersoni,1,?,2,?,0,0,3
Noturus_funebris,1,?,2,?,1,0,3
Orestias_imarpe,1,?,1,?,1,0,3
Oryzias_luzonensis,1,1,2,2,0,0,3
Kryptopterus_lumholtzi,1,?,1,?,1,0,3
Lagocephalus_wheeleri,1,1,1,2,1,1,3
Pseudalectrias_tarasovi,1,?,1,?,1,0,3
Pteragogus_taeniops,1,1,2,2,1,1,3
Conger_erebennus,?,0,?,0,0,1,2
Paracheilinus_cyaneus,1,1,2,2,1,1,3
Lactoria_paschae,1,1,1,2,1,1,3
Mimoblennius_lineathorax,1,?,1,?,1,0,3
Xanthichthys_mento,1,1,1,2,1,1,3
Careproctus_inflexidens,1,?,1,?,1,0,3
Gigantactis_perlatus,1,0,1,0,1,1,2
Eustomias_danae,?,1,?,1,0,1,3
Pictilabrus_brauni,1,?,1,?,1,0,3
Leptolucania_ommata,1,?,2,?,1,0,3
Chiloglanis_niloticus,1,1,2,2,0,0,3
Chrysobrycon_hesperus,?,1,?,2,0,0,3
Halichoeres_cosmetus,1,?,1,?,1,0,3
Gambusia_eurystoma,1,?,2,?,1,0,3
Astroblepus_theresiae,1,?,2,?,1,0,3
Iotabrycon_praecox,?,1,?,2,0,0,3
Microphis_cruentus,?,0,?,0,0,1,2
Cirrhilabrus_naokoae,1,1,2,2,1,1,3
Trichomycterus_oroyae,1,?,1,?,1,0,3
Yirrkala_kaupii,?,0,?,0,0,1,2
Hypostomus_variipictus,1,?,2,?,1,0,3
Pterygoplichthys_parnaibae,1,?,2,?,1,0,3
Chrysichthys_brachynema,1,1,2,2,0,0,3
Symphurus_atricaudus,0,0,0,0,1,1,0
Brachirus_macrolepis,?,1,?,1,0,1,3
Albula_glossodonta,?,1,?,1,0,1,3
Bathycongrus_trilineatus,?,0,?,0,0,1,2
Arius_acutirostris,1,?,2,?,1,0,3
Osteoglossum_ferreirai,1,1,1,1,1,0,3
Aphyolebias_claudiae,1,?,1,?,1,0,3
Parablennius_gattorugine,1,?,1,?,1,0,3
Andamia_reyi,1,?,1,?,1,0,3
Gambusia_speciosa,1,?,2,?,1,0,3
Chaetostoma_changae,1,?,2,?,1,0,3
Esselenichthys_laurae,1,?,1,?,1,0,3
Diaphus_suborbitalis,?,1,?,2,0,1,3
Bathycongrus_varidens,?,0,?,0,0,1,2
Laeops_gracilis,1,1,1,1,1,1,3
Muraenichthys_gymnopterus,0,0,0,0,1,1,0
Isbrueckerichthys_saxicola,1,?,2,?,1,0,3
Paraliparis_nigellus,1,0,1,0,1,1,2
Solea_heinii,?,1,?,1,0,1,3
Uropterygius_macularius,0,0,0,0,1,1,0
Amblydoras_monitor,1,?,2,?,1,0,3
Notarius_osculus,1,?,2,?,1,0,3
Bothus_pantherinus,1,1,1,1,1,1,3
Microctenopoma_milleri,1,1,1,1,1,1,3
Gephyrocharax_sinuensis,?,1,?,2,0,0,3
Paraliparis_hystrix,1,0,1,0,1,1,2
Cyprinella_garmani,1,?,2,?,1,0,3
Achirus_mazatlanus,?,1,?,1,0,1,3
Chrionema_chlorotaenia,1,?,2,?,1,0,3
Bathypterois_parini,?,1,?,2,0,1,3
Uegitglanis_zammaranoi,1,1,1,2,1,0,3
Oreoglanis_nakasathiani,1,?,2,?,1,0,3
Gymnotus_sylvius,1,0,1,0,1,1,2
Symphodus_rostratus,1,1,2,2,1,1,3
Ernogrammus_hexagrammus,1,?,1,?,1,0,3
Doryichthys_boaja,?,0,?,0,0,1,2
Phalloceros_anisophallos,1,?,2,?,1,0,3
Diogenichthys_laternatus,?,1,?,2,0,1,3
Chrysichthys_acsiorum,1,?,2,?,1,0,3
Catostomus_plebeius,?,1,?,2,0,0,3
Melanotaenia_splendida,1,1,2,2,0,0,3
Phyllichthys_sejunctus,?,1,?,1,0,1,3
Diaphus_trachops,?,1,?,2,0,1,3
Lethogoleos_andersoni,?,0,?,0,0,1,2
Rhinecanthus_verrucosus,1,1,1,2,1,1,3
Cirrhimuraena_yuanding,?,0,?,0,0,1,2
Hisonotus_ringueleti,1,?,2,?,1,0,3
Sargocentron_iota,?,1,?,2,0,1,3
Anarhichas_minor,1,0,1,0,1,1,2
Halichoeres_leptotaenia,1,?,1,?,1,0,3
Amblyceps_serratum,1,?,2,?,1,0,3
Nannocampus_subosseus,?,0,?,0,0,1,2
Lignobrycon_myersi,1,?,2,?,0,0,3
Hisonotus_luteofrenatus,1,?,2,?,1,0,3
Pholis_nea,1,?,2,?,1,0,3
Nothobranchius_bojiensis,1,?,2,?,1,0,3
Malthopsis_annulifera,1,?,2,?,1,0,3
Anchoa_compressa,1,1,2,1,0,0,3
Andamia_pacifica,1,?,1,?,1,0,3
Omobranchus_loxozonus,1,?,1,?,1,0,3
Sphoeroides_testudineus,1,1,1,2,1,1,3
Lycenchelys_alba,1,?,1,?,1,0,3
Akysis_vespertinus,1,?,2,?,1,0,3
Quassiremus_nothochir,?,0,?,0,0,1,2
Ophichthus_serpentinus,?,0,?,0,0,1,2
Engyophrys_senta,1,1,1,1,1,1,3
Lycodapus_fierasfer,1,?,1,?,1,0,3
Ascelichthys_rhodorus,1,0,1,0,1,0,2
Petroscirtes_springeri,1,?,1,?,1,0,3
Pseudopercis_numida,1,?,2,?,1,0,3
Aspidoras_velites,1,?,2,?,1,0,3
Hypostomus_paulinus,1,?,2,?,1,0,3
Aphyosemion_callipteron,1,?,2,?,1,0,3
Cetopsorhamdia_boquillae,1,1,2,2,0,0,3
Cruciglanis_pacifici,1,?,2,?,1,0,3
Takifugu_chinensis,1,1,1,2,1,1,3
Corydoras_fowleri,1,?,2,?,1,0,3
Corydoras_undulatus,1,?,2,?,0,0,3
Pachycara_cousinsi,1,?,1,?,1,0,3
Myctophum_asperum,?,1,?,2,0,1,3
Xenoconger_fryeri,0,0,0,0,0,0,0
Hemiancistrus_micrommatos,1,?,2,?,1,0,3
Laimosemion_mahdiaensis,1,?,1,?,1,0,3
Chlopsis_longidens,0,0,0,0,1,1,0
Xenotaenia_resolanae,1,?,1,?,1,0,3
Ariosoma_bauchotae,1,0,1,0,1,1,2
Heterocheirodon_jacuiensis,?,1,?,2,0,1,3
Leiocassis_longibarbus,1,?,2,?,1,0,3
Synodontis_depauwi,1,1,2,2,1,0,3
Lophiodes_monodi,1,?,2,?,1,0,3
Pervagor_marginalis,1,0,1,0,1,1,2
Lycodes_polaris,1,?,1,?,1,0,3
Diretmoides_veriginae,?,1,?,2,0,1,3
Pseudochromis_aldabraensis,1,1,1,1,1,1,3
Phoxocampus_belcheri,?,0,?,0,0,1,2
Pantanodon_madagascariensis,1,?,2,?,1,0,3
Callichthys_serralabium,1,?,2,?,1,0,3
Symphurus_oculellus,0,0,0,0,1,1,0
Prorivulus_auriferus,1,?,1,?,1,0,3
Ariosoma_obud,1,0,1,0,1,1,2
Pseudancistrus_niger,1,?,2,?,1,0,3
Ernstichthys_megistus,1,?,2,?,0,0,3
Channa_maculata,1,?,1,?,1,0,3
Ostracion_cubicus,1,0,1,0,1,0,2
Bodianus_neopercularis,1,?,1,?,1,0,3
Ompok_jaynei,1,?,1,?,1,0,3
Cteniloricaria_fowleri,1,?,2,?,1,0,3
Cyprinus_acutidorsalis,?,1,?,2,0,1,3
Hypancistrus_inspector,1,1,2,2,0,0,3
Nemuroglanis_pauciradiatus,1,1,2,2,0,0,3
Astrocottus_matsubarae,1,?,1,?,1,0,3
Echiichthys_vipera,1,?,2,?,1,0,3
Diodon_nicthemerus,1,0,1,0,1,1,2
Nototheniops_nybelini,1,?,2,?,0,0,3
Sauvagella_madagascariensis,1,?,1,?,1,0,3
Plotosus_nhatrangensis,1,?,2,?,1,0,3
Eustomias_parini,?,1,?,1,0,1,3
Halichoeres_margaritaceus,1,?,1,?,1,0,3
Simpsonichthys_similis,1,?,1,?,1,0,3
Hime_japonica,1,1,2,2,0,0,3
Pterygotrigla_leptacanthus,1,?,1,?,1,0,3
Creteuchiloglanis_gongshanensis,1,?,2,?,1,0,3
Cirrhimuraena_cheilopogon,?,0,?,0,0,1,2
Astroblepus_homodon,1,?,2,?,1,0,3
Floridichthys_polyommus,1,?,1,?,1,0,3
Adrianichthys_roseni,1,1,2,2,0,0,3
Lycodapus_dermatinus,1,?,1,?,1,0,3
Trichomycterus_potschi,1,?,1,?,1,0,3
Amphilius_nigricaudatus,1,?,2,?,1,0,3
Doryichthys_contiguus,?,0,?,0,0,1,2
Hypostomus_iheringii,1,?,2,?,1,0,3
Neoniphon_aurolineatus,?,1,?,2,0,1,3
Aphyosemion_bualanum,1,?,2,?,1,0,3
Paraliparis_eastmani,1,0,1,0,1,1,2
Myctophum_orientale,?,1,?,2,0,1,3
Sandelia_bainsii,1,1,1,1,1,1,3
Dolopichthys_longicornis,1,0,1,0,1,1,2
Careproctus_microstomus,1,?,1,?,1,0,3
Brycon_pesu,1,1,2,2,0,0,3
Lampanyctus_omostigma,?,1,?,2,0,1,3
Chasmistes_liorus,?,1,?,2,0,0,3
Hemibagrus_taybacensis,1,?,2,?,1,0,3
Corydoras_flaveolus,1,?,2,?,0,0,3
Carapus_dubius,1,0,1,0,1,1,2
Cirrhimuraena_oliveri,?,0,?,0,0,1,2
Synodus_oculeus,?,1,?,2,0,1,3
Stephanolepis_setifer,1,0,1,0,1,1,2
Paracheilinus_angulatus,1,1,2,2,1,1,3
Sardinella_lemuru,1,?,1,?,1,0,3
Gymnachirus_melas,?,1,?,1,0,1,3
Dasyloricaria_filamentosa,1,?,2,?,1,0,3
Rhynchoconger_trewavasae,?,0,?,0,0,1,2
Astyanax_burgerai,1,?,2,?,1,0,3
Ageneiosus_marmoratus,1,?,2,?,1,0,3
Meadia_abyssalis,?,0,?,0,0,1,2
Aphanotorulus_unicolor,1,1,2,2,0,0,3
Chlopsis_bidentatus,0,0,0,0,1,1,0
Sphoeroides_tyleri,1,1,1,2,1,1,3
Ecsenius_alleni,1,?,1,?,1,0,3
Osteoglossum_bicirrhosum,1,1,2,1,0,0,3
Cnesterodon_septentrionalis,1,?,2,?,1,0,3
Hydrolycus_tatauaia,1,1,2,2,0,0,3
Gasterosteus_gymnurus,1,?,1,?,1,0,3
Labracinus_lineatus,1,1,1,1,1,1,3
Parablennius_marmoreus,1,?,1,?,1,0,3
Pseudorhombus_pentophthalmus,1,?,2,?,1,0,3
Psednos_delawarei,1,?,1,?,1,0,3
Hypleurochilus_springeri,1,?,1,?,1,0,3
Caranx_sexfasciatus,1,?,1,?,1,0,3
Triglops_metopias,1,?,1,?,1,0,3
Entomacrodus_marmoratus,1,?,1,?,1,0,3
Micropanchax_scheeli,1,?,2,?,1,0,3
Notropis_sabinae,1,1,2,2,0,0,3
Apistoloricaria_laani,1,?,2,?,1,0,3
Belone_svetovidovi,1,?,1,?,1,0,3
Kryptolebias_brasiliensis,1,?,1,?,1,0,3
Parachaenichthys_charcoti,1,1,2,2,0,1,3
Simpsonichthys_suzarti,1,?,1,?,1,0,3
Arnoglossus_debilis,1,1,1,1,1,1,3
Halosaurus_sinensis,?,1,?,1,0,1,3
Microglanis_pellopterygius,1,?,2,?,1,0,3
Gobionotothen_barsukovi,1,?,2,?,1,0,3
Astroscopus_zephyreus,1,?,2,?,1,0,3
Takifugu_alboplumbeus,1,1,1,2,1,1,3
Porocottus_leptosomus,1,?,1,?,1,0,3
Trinectes_maculatus,0,1,0,1,0,1,1
Plesiolebias_lacerdai,1,?,1,?,1,0,3
Rhodichthys_regina,1,0,1,0,0,0,2
Dadyanos_insignis,1,?,1,?,1,0,3
Echiodon_pegasus,1,0,1,0,1,1,2
Hypostomus_borellii,1,?,2,?,1,0,3
Pseudophallus_brasiliensis,?,0,?,0,0,1,2
Amsichthys_knighti,1,1,1,1,0,0,3
Sturisomatichthys_leightoni,1,?,2,?,1,0,3
Notropis_chiliticus,1,1,2,2,0,0,3
Ophichthus_cruentifer,?,0,?,0,0,1,2
Lepthoplosternum_altamazonicum,1,?,2,?,1,0,3
Chrionema_chryseres,1,?,2,?,1,0,3
Eustomias_mesostenus,?,1,?,1,0,1,3
Pseudorhombus_elevatus,1,?,2,?,1,0,3
Apteronotus_magdalenensis,1,0,2,0,0,0,2
Nannosalarias_nativitatis,1,?,1,?,1,0,3
Plagiotremus_townsendi,1,1,1,1,1,0,3
Paraletharchus_pacificus,?,0,?,0,0,1,2
Girardinichthys_viviparus,1,?,1,?,1,0,3
Muraenichthys_schultzei,0,0,0,0,1,1,0
Propimelodus_araguayae,1,?,2,?,1,0,3
Aphanius_farsicus,1,?,1,?,1,0,3
Aphyosemion_hera,1,?,2,?,1,0,3
Hypostomus_pospisili,1,?,2,?,1,0,3
Fundulus_albolineatus,1,?,2,?,1,0,3
Brachypetersius_altus,1,1,2,2,0,0,3
Loricariichthys_chanjoo,1,?,2,?,1,0,3
Trichomycterus_johnsoni,1,?,1,?,1,0,3
Astyanax_maximus,1,?,2,?,1,0,3
Leporacanthicus_galaxias,1,1,2,2,0,0,3
Rineloricaria_capitonia,1,?,2,?,1,0,3
Torquigener_pleurogramma,1,1,1,2,1,1,3
Pseudobagrus_albomarginatus,1,?,2,?,1,0,3
Centromochlus_reticulatus,1,?,2,?,0,0,3
Sternarchorhynchus_marreroi,1,0,1,0,1,1,2
Synodus_foetens,1,1,2,2,0,0,3
Pterolebias_longipinnis,1,?,1,?,1,0,3
Diaphus_chrysorhynchus,?,1,?,2,0,1,3
Labichthys_yanoi,1,0,1,0,1,1,2
Tridens_melanops,1,?,1,?,1,0,3
Hydrolycus_scomberoides,1,1,2,2,0,0,3
Coris_hewetti,1,?,1,?,1,0,3
Moxostoma_pappillosum,?,1,?,2,0,0,3
Glenoglossa_wassi,?,0,?,0,0,1,2
Neoopisthopterus_cubanus,1,0,1,0,1,0,2
Ichthyscopus_sannio,1,?,2,?,1,0,3
Bascanichthys_fijiensis,?,0,?,0,0,1,2
Lampadena_dea,?,1,?,2,0,1,3
Aphyosemion_loennbergii,1,?,2,?,1,0,3
Astyanax_gymnogenys,1,?,2,?,1,0,3
Davidijordania_brachyrhyncha,1,?,1,?,1,0,3
Alosa_tanaica,1,?,1,?,1,0,3
Ecsenius_dentex,1,?,1,?,1,0,3
Canthigaster_smithae,1,1,1,2,1,1,3
Loricariichthys_edentatus,1,?,2,?,1,0,3
Coccorella_atlantica,1,1,2,2,0,0,3
Gymnotocinclus_anosteos,1,?,2,?,1,0,3
Poeciliopsis_presidionis,1,?,2,?,1,0,3
Bhanotia_pauciradiata,?,0,?,0,0,1,2
Moema_hellneri,1,?,1,?,1,0,3
Strongylura_hubbsi,1,?,1,?,1,0,3
Bellottia_cryptica,?,0,?,0,0,0,2
Pseudoliparis_amblystomopsis,1,?,1,?,1,0,3
Aidablennius_sphynx,1,?,1,?,1,0,3
Hypostomus_aspilogaster,1,?,2,?,1,0,3
Pseudolabrus_sieboldi,1,?,1,?,1,0,3
Uranoscopus_dahlakensis,1,?,2,?,1,0,3
Austrolebias_juanlangi,1,?,1,?,1,0,3
Chilomycterus_reticulatus,1,0,1,0,1,1,2
Paravandellia_phaneronema,1,?,1,?,1,0,3
Pimelodella_witmeri,1,?,2,?,1,0,3
Dibranchus_erinaceus,1,?,2,?,1,0,3
Cathorops_arenatus,1,?,2,?,1,0,3
Eumicrotremus_eggvinii,1,?,1,?,1,0,3
Pimelodella_spelaea,1,?,2,?,1,0,3
Parablennius_lodosus,1,?,1,?,1,0,3
Ophichthus_apachus,?,0,?,0,0,1,2
Orestias_parinacotensis,1,?,1,?,1,0,3
Liparis_curilensis,1,?,1,?,1,0,3
Anguilla_mossambica,1,0,1,0,1,1,2
Forbesichthys_agassizii,1,0,1,0,0,0,2
Arnoglossus_rueppelii,1,1,1,1,1,1,3
Furcodontichthys_novaesi,1,?,2,?,1,0,3
Hemitremia_flammea,1,1,2,2,0,0,3
Ariosoma_ophidiophthalmus,1,0,1,0,1,1,2
Galaxias_maculatus,1,1,1,2,1,1,3
Synodus_rubromarmoratus,?,1,?,2,0,1,3
Pseudojuloides_erythrops,1,?,1,?,1,0,3
Eustomias_cancriensis,?,1,?,1,0,1,3
Plataplochilus_pulcher,1,?,2,?,1,0,3
Pimelodus_coprophagus,1,?,2,?,1,0,3
Orthonopias_triacis,1,?,1,?,1,0,3
Pseudobagrus_omeihensis,1,?,2,?,1,0,3
Oligoplites_palometa,1,?,1,?,1,0,3
Ilisha_megaloptera,1,1,1,1,1,0,3
Pimelodella_taenioptera,1,?,2,?,1,0,3
Cynolebias_vazabarrisensis,1,?,1,?,1,0,3
Mystus_leucophasis,1,1,2,2,0,0,3
Paraliparis_murieli,1,0,1,0,1,1,2
Aldrovandia_oleosa,?,1,?,1,0,1,3
Halicampus_brocki,?,0,?,0,0,1,2
Diaphus_watasei,?,1,?,2,0,1,3
Pachypanchax_patriciae,1,?,2,?,1,0,3
Cynoglossus_heterolepis,0,0,0,0,1,1,0
Glyptothorax_davissinghi,1,?,2,?,1,0,3
Atropus_atropos,1,?,1,?,1,0,3
Cirrhilabrus_marjorie,1,1,2,2,1,1,3
Dunckerocampus_naia,?,0,?,0,0,1,2
Kaupichthys_brachychirus,1,0,1,0,1,1,2
Glanidium_leopardum,1,1,2,2,0,0,3
Gnathophis_cinctus,?,0,?,0,0,1,2
Galeichthys_peruvianus,1,?,2,?,1,0,3
Symphurus_strictus,0,0,0,0,1,1,0
